provider,region,sku,location_name,latitude,longitude,price_usd_hour,resource_kind,accelerator_vendor,accelerator_family,accelerator_model,accelerator_count,accelerator_memory_mib,cpu_arch,notes
azure,francesouth,Standard_E32-8s_v3,"Marseille, France",43.29695,5.38107,3.2448,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32-8s_v4,"Marseille, France",43.29695,5.38107,3.064,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32-8s_v5,"Marseille, France",43.29695,5.38107,3.078,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32-8s_v6,"Marseille, France",43.29695,5.38107,3.232,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32_v3,"Marseille, France",43.29695,5.38107,3.2448,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32_v4,"Marseille, France",43.29695,5.38107,3.064,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32_v5,"Marseille, France",43.29695,5.38107,3.078,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32a_v4,"Marseille, France",43.29695,5.38107,3.078,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32ads_v5,"Marseille, France",43.29695,5.38107,3.182,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32ads_v6,"Marseille, France",43.29695,5.38107,3.536,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32as_v4,"Marseille, France",43.29695,5.38107,3.078,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32as_v5,"Marseille, France",43.29695,5.38107,2.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32as_v6,"Marseille, France",43.29695,5.38107,2.906,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32bds_v5,"Marseille, France",43.29695,5.38107,4.108,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32bs_v5,"Marseille, France",43.29695,5.38107,3.671,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32d_v4,"Marseille, France",43.29695,5.38107,3.502,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32d_v5,"Marseille, France",43.29695,5.38107,3.515,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32ds_v4,"Marseille, France",43.29695,5.38107,3.502,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32ds_v5,"Marseille, France",43.29695,5.38107,3.515,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32ds_v6,"Marseille, France",43.29695,5.38107,3.995,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32s_v3,"Marseille, France",43.29695,5.38107,3.2448,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32s_v4,"Marseille, France",43.29695,5.38107,3.064,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32s_v5,"Marseille, France",43.29695,5.38107,3.078,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E32s_v6,"Marseille, France",43.29695,5.38107,3.232,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2ads_v5,"Marseille, France",43.29695,5.38107,0.398,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2ads_v6,"Marseille, France",43.29695,5.38107,0.442,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2as_v4,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2as_v5,"Marseille, France",43.29695,5.38107,0.346,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2as_v6,"Marseille, France",43.29695,5.38107,0.363,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2ds_v4,"Marseille, France",43.29695,5.38107,0.438,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2ds_v5,"Marseille, France",43.29695,5.38107,0.439,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2ds_v6,"Marseille, France",43.29695,5.38107,0.499,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2s_v3,"Marseille, France",43.29695,5.38107,0.4056,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2s_v4,"Marseille, France",43.29695,5.38107,0.383,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2s_v5,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4-2s_v6,"Marseille, France",43.29695,5.38107,0.404,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48_v3,"Marseille, France",43.29695,5.38107,4.863,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48_v4,"Marseille, France",43.29695,5.38107,4.596,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48_v5,"Marseille, France",43.29695,5.38107,4.618,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48a_v4,"Marseille, France",43.29695,5.38107,4.618,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48ads_v5,"Marseille, France",43.29695,5.38107,4.774,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48ads_v6,"Marseille, France",43.29695,5.38107,5.304,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48as_v4,"Marseille, France",43.29695,5.38107,4.618,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48as_v5,"Marseille, France",43.29695,5.38107,4.15,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48as_v6,"Marseille, France",43.29695,5.38107,4.358,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48bds_v5,"Marseille, France",43.29695,5.38107,6.162,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48bs_v5,"Marseille, France",43.29695,5.38107,5.507,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48d_v4,"Marseille, France",43.29695,5.38107,5.253,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48d_v5,"Marseille, France",43.29695,5.38107,5.273,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48ds_v4,"Marseille, France",43.29695,5.38107,5.253,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48ds_v5,"Marseille, France",43.29695,5.38107,5.273,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48ds_v6,"Marseille, France",43.29695,5.38107,5.993,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48s_v3,"Marseille, France",43.29695,5.38107,4.863,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48s_v4,"Marseille, France",43.29695,5.38107,4.596,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48s_v5,"Marseille, France",43.29695,5.38107,4.618,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E48s_v6,"Marseille, France",43.29695,5.38107,4.848,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4_v3,"Marseille, France",43.29695,5.38107,0.4056,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4_v4,"Marseille, France",43.29695,5.38107,0.383,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4_v5,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4a_v4,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4ads_v5,"Marseille, France",43.29695,5.38107,0.398,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4ads_v6,"Marseille, France",43.29695,5.38107,0.442,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4as_v4,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4as_v5,"Marseille, France",43.29695,5.38107,0.346,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4as_v6,"Marseille, France",43.29695,5.38107,0.363,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4bds_v5,"Marseille, France",43.29695,5.38107,0.514,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4bs_v5,"Marseille, France",43.29695,5.38107,0.459,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4d_v4,"Marseille, France",43.29695,5.38107,0.438,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4d_v5,"Marseille, France",43.29695,5.38107,0.439,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4ds_v4,"Marseille, France",43.29695,5.38107,0.438,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4ds_v5,"Marseille, France",43.29695,5.38107,0.439,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4ds_v6,"Marseille, France",43.29695,5.38107,0.499,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4s_v3,"Marseille, France",43.29695,5.38107,0.4056,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4s_v4,"Marseille, France",43.29695,5.38107,0.383,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4s_v5,"Marseille, France",43.29695,5.38107,0.385,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E4s_v6,"Marseille, France",43.29695,5.38107,0.404,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16ads_v5,"Marseille, France",43.29695,5.38107,6.365,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16ads_v6,"Marseille, France",43.29695,5.38107,7.072,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16as_v4,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16as_v5,"Marseille, France",43.29695,5.38107,5.533,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16as_v6,"Marseille, France",43.29695,5.38107,5.811,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16ds_v4,"Marseille, France",43.29695,5.38107,7.004,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16ds_v5,"Marseille, France",43.29695,5.38107,7.03,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16ds_v6,"Marseille, France",43.29695,5.38107,7.99,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16s_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16s_v4,"Marseille, France",43.29695,5.38107,6.129,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16s_v5,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-16s_v6,"Marseille, France",43.29695,5.38107,6.465,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32ads_v5,"Marseille, France",43.29695,5.38107,6.365,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32ads_v6,"Marseille, France",43.29695,5.38107,7.072,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32as_v4,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32as_v5,"Marseille, France",43.29695,5.38107,5.533,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32as_v6,"Marseille, France",43.29695,5.38107,5.811,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32ds_v4,"Marseille, France",43.29695,5.38107,7.004,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32ds_v5,"Marseille, France",43.29695,5.38107,7.03,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32ds_v6,"Marseille, France",43.29695,5.38107,7.99,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32s_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32s_v4,"Marseille, France",43.29695,5.38107,6.129,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32s_v5,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64-32s_v6,"Marseille, France",43.29695,5.38107,6.465,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64_v4,"Marseille, France",43.29695,5.38107,6.129,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64_v5,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64a_v4,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64ads_v5,"Marseille, France",43.29695,5.38107,6.365,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64ads_v6,"Marseille, France",43.29695,5.38107,7.072,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64as_v4,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64as_v5,"Marseille, France",43.29695,5.38107,5.533,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64as_v6,"Marseille, France",43.29695,5.38107,5.811,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64bds_v5,"Marseille, France",43.29695,5.38107,8.216,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64bs_v5,"Marseille, France",43.29695,5.38107,7.342,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64d_v4,"Marseille, France",43.29695,5.38107,7.004,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64d_v5,"Marseille, France",43.29695,5.38107,7.03,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64ds_v4,"Marseille, France",43.29695,5.38107,7.004,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64ds_v5,"Marseille, France",43.29695,5.38107,7.03,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64ds_v6,"Marseille, France",43.29695,5.38107,7.99,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64i_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64is_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64s_v3,"Marseille, France",43.29695,5.38107,5.835,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64s_v4,"Marseille, France",43.29695,5.38107,6.129,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64s_v5,"Marseille, France",43.29695,5.38107,6.157,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E64s_v6,"Marseille, France",43.29695,5.38107,6.465,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2ads_v5,"Marseille, France",43.29695,5.38107,0.796,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2ads_v6,"Marseille, France",43.29695,5.38107,0.884,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2as_v4,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2as_v5,"Marseille, France",43.29695,5.38107,0.692,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2as_v6,"Marseille, France",43.29695,5.38107,0.726,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2ds_v4,"Marseille, France",43.29695,5.38107,0.876,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2ds_v5,"Marseille, France",43.29695,5.38107,0.879,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2ds_v6,"Marseille, France",43.29695,5.38107,0.999,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2s_v3,"Marseille, France",43.29695,5.38107,0.81,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2s_v4,"Marseille, France",43.29695,5.38107,0.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2s_v5,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-2s_v6,"Marseille, France",43.29695,5.38107,0.808,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4ads_v5,"Marseille, France",43.29695,5.38107,0.796,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4ads_v6,"Marseille, France",43.29695,5.38107,0.884,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4as_v4,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4as_v5,"Marseille, France",43.29695,5.38107,0.692,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4as_v6,"Marseille, France",43.29695,5.38107,0.726,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4ds_v4,"Marseille, France",43.29695,5.38107,0.876,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4ds_v5,"Marseille, France",43.29695,5.38107,0.879,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4ds_v6,"Marseille, France",43.29695,5.38107,0.999,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4s_v3,"Marseille, France",43.29695,5.38107,0.81,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4s_v4,"Marseille, France",43.29695,5.38107,0.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4s_v5,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8-4s_v6,"Marseille, France",43.29695,5.38107,0.808,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E80ids_v4,"Marseille, France",43.29695,5.38107,8.755,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E80is_v4,"Marseille, France",43.29695,5.38107,7.661,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8_v3,"Marseille, France",43.29695,5.38107,0.81,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8_v4,"Marseille, France",43.29695,5.38107,0.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8_v5,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8a_v4,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8ads_v5,"Marseille, France",43.29695,5.38107,0.796,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8ads_v6,"Marseille, France",43.29695,5.38107,0.884,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8as_v4,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8as_v5,"Marseille, France",43.29695,5.38107,0.692,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8as_v6,"Marseille, France",43.29695,5.38107,0.726,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8bds_v5,"Marseille, France",43.29695,5.38107,1.027,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8bs_v5,"Marseille, France",43.29695,5.38107,0.918,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8d_v4,"Marseille, France",43.29695,5.38107,0.876,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8d_v5,"Marseille, France",43.29695,5.38107,0.879,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8ds_v4,"Marseille, France",43.29695,5.38107,0.876,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8ds_v5,"Marseille, France",43.29695,5.38107,0.879,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8ds_v6,"Marseille, France",43.29695,5.38107,0.999,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8s_v3,"Marseille, France",43.29695,5.38107,0.81,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8s_v4,"Marseille, France",43.29695,5.38107,0.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8s_v5,"Marseille, France",43.29695,5.38107,0.77,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E8s_v6,"Marseille, France",43.29695,5.38107,0.808,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24ads_v5,"Marseille, France",43.29695,5.38107,9.547,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24ads_v6,"Marseille, France",43.29695,5.38107,10.608,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24as_v4,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24as_v5,"Marseille, France",43.29695,5.38107,8.299,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24as_v6,"Marseille, France",43.29695,5.38107,8.717,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24ds_v5,"Marseille, France",43.29695,5.38107,10.546,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24ds_v6,"Marseille, France",43.29695,5.38107,11.986,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24s_v5,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-24s_v6,"Marseille, France",43.29695,5.38107,9.697,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48ads_v5,"Marseille, France",43.29695,5.38107,9.547,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48ads_v6,"Marseille, France",43.29695,5.38107,10.608,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48as_v4,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48as_v5,"Marseille, France",43.29695,5.38107,8.299,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48as_v6,"Marseille, France",43.29695,5.38107,8.717,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48ds_v5,"Marseille, France",43.29695,5.38107,10.546,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48ds_v6,"Marseille, France",43.29695,5.38107,11.986,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48s_v5,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96-48s_v6,"Marseille, France",43.29695,5.38107,9.697,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96_v5,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96a_v4,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ads_v5,"Marseille, France",43.29695,5.38107,9.547,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ads_v6,"Marseille, France",43.29695,5.38107,10.608,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96as_v4,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96as_v5,"Marseille, France",43.29695,5.38107,8.299,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96as_v6,"Marseille, France",43.29695,5.38107,8.717,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96bds_v5,"Marseille, France",43.29695,5.38107,12.324,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96bs_v5,"Marseille, France",43.29695,5.38107,11.014,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96d_v5,"Marseille, France",43.29695,5.38107,10.546,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ds_v5,"Marseille, France",43.29695,5.38107,10.546,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ds_v6,"Marseille, France",43.29695,5.38107,11.986,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96iads_v5,"Marseille, France",43.29695,5.38107,10.502,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ias_v4,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96ias_v5,"Marseille, France",43.29695,5.38107,9.129,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96s_v5,"Marseille, France",43.29695,5.38107,9.235,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_E96s_v6,"Marseille, France",43.29695,5.38107,9.697,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC16ads_cc_v5,"Marseille, France",43.29695,5.38107,1.591,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC16ads_v6,"Marseille, France",43.29695,5.38107,1.768,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC16as_cc_v5,"Marseille, France",43.29695,5.38107,1.383,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC16as_v6,"Marseille, France",43.29695,5.38107,1.453,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC20ads_cc_v5,"Marseille, France",43.29695,5.38107,1.989,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC20as_cc_v5,"Marseille, France",43.29695,5.38107,1.729,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC2ads_v6,"Marseille, France",43.29695,5.38107,0.221,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC2as_v6,"Marseille, France",43.29695,5.38107,0.182,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC32ads_cc_v5,"Marseille, France",43.29695,5.38107,3.182,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC32ads_v6,"Marseille, France",43.29695,5.38107,3.536,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC32as_cc_v5,"Marseille, France",43.29695,5.38107,2.766,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC32as_v6,"Marseille, France",43.29695,5.38107,2.906,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC48ads_cc_v5,"Marseille, France",43.29695,5.38107,4.774,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC48ads_v6,"Marseille, France",43.29695,5.38107,5.304,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC48as_cc_v5,"Marseille, France",43.29695,5.38107,4.15,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC48as_v6,"Marseille, France",43.29695,5.38107,4.358,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC4ads_cc_v5,"Marseille, France",43.29695,5.38107,0.398,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC4ads_v6,"Marseille, France",43.29695,5.38107,0.442,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC4as_cc_v5,"Marseille, France",43.29695,5.38107,0.346,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC4as_v6,"Marseille, France",43.29695,5.38107,0.363,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC64ads_cc_v5,"Marseille, France",43.29695,5.38107,6.365,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC64ads_v6,"Marseille, France",43.29695,5.38107,7.072,cpu,none,none,none,0,,x86_64,
azure,francesouth,Standard_EC64as_cc_v5,"Marseille, France",43.29695,5.38107,5.533,cpu,none,none,none,0,,x86_64,
